id	text_id	id_in_text	offset_start	offset_end	y_value	y_predict	X_text
300	01e75b24c74445ca8a213970dfd12182	23	111	115	O	O	case
301	01e75b24c74445ca8a213970dfd12182	25	119	128	O	O	acquittal
302	01e75b24c74445ca8a213970dfd12182	28	134	143	O	O	concerned
303	01e75b24c74445ca8a213970dfd12182	29	144	158	O	O	investigating/
304	01e75b24c74445ca8a213970dfd12182	30	159	170	O	O	prosecuting
305	01e75b24c74445ca8a213970dfd12182	31	171	181	O	O	official(s
306	01e75b24c74445ca8a213970dfd12182	33	183	194	O	O	responsible
307	01e75b24c74445ca8a213970dfd12182	36	204	213	O	O	acquittal
308	01e75b24c74445ca8a213970dfd12182	38	219	230	O	O	necessarily
309	01e75b24c74445ca8a213970dfd12182	40	234	244	O	O	identified
310	0215658407ec479fa4e0e73ca0bf98b6	1	6	15	O	O	Lordships
311	0215658407ec479fa4e0e73ca0bf98b6	3	21	25	O	O	said
312	0215658407ec479fa4e0e73ca0bf98b6	10	39	44	O	O	sound
313	0215658407ec479fa4e0e73ca0bf98b6	11	45	49	O	O	rule
314	0215658407ec479fa4e0e73ca0bf98b6	13	53	65	O	O	construction
315	0215658407ec479fa4e0e73ca0bf98b6	16	71	78	O	O	statute
316	0215658407ec479fa4e0e73ca0bf98b6	17	79	85	O	O	firmly
317	0215658407ec479fa4e0e73ca0bf98b6	18	86	97	O	O	established
318	0215658407ec479fa4e0e73ca0bf98b6	20	101	108	B-GPE	B-GPE	England
319	0215658407ec479fa4e0e73ca0bf98b6	22	112	115	O	O	far
320	0215658407ec479fa4e0e73ca0bf98b6	25	124	128	O	O	1584
321	0215658407ec479fa4e0e73ca0bf98b6	27	134	140	B-OTHER_PERSON	B-OTHER_PERSON	Heydon
322	0215658407ec479fa4e0e73ca0bf98b6	29	143	147	O	O	case
323	0215658407ec479fa4e0e73ca0bf98b6	31	152	159	O	O	decided
324	0253cb2b8f8a4aba8536409aa940e3dd	2	13	20	O	O	witness
325	0253cb2b8f8a4aba8536409aa940e3dd	5	26	33	O	O	defence
326	0253cb2b8f8a4aba8536409aa940e3dd	7	38	45	O	O	brought
327	0253cb2b8f8a4aba8536409aa940e3dd	9	49	55	O	O	record
328	0253cb2b8f8a4aba8536409aa940e3dd	11	64	78	O	O	contradictions
329	0253cb2b8f8a4aba8536409aa940e3dd	13	80	89	O	O	omissions
330	0253cb2b8f8a4aba8536409aa940e3dd	15	94	106	O	O	improvements
331	0253cb2b8f8a4aba8536409aa940e3dd	18	114	122	O	O	evidence
332	0253cb2b8f8a4aba8536409aa940e3dd	20	126	131	O	O	PW-12
333	0253cb2b8f8a4aba8536409aa940e3dd	21	132	138	B-WITNESS	B-WITNESS	Sharad
334	0253cb2b8f8a4aba8536409aa940e3dd	22	139	146	I-WITNESS	I-WITNESS	Kacharu
335	0253cb2b8f8a4aba8536409aa940e3dd	23	147	152	I-WITNESS	I-WITNESS	Pawar
336	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	1	3	8	O	O	doubt
337	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	4	16	23	O	O	secured
338	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	5	24	32	O	O	creditor
339	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	7	37	46	O	O	initially
340	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	8	47	53	O	O	resort
341	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	11	61	70	O	O	procedure
342	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	13	77	84	B-PROVISION	B-PROVISION	Section
343	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	14	85	89	I-PROVISION	I-PROVISION	13(4
344	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	18	98	104	O	O	facing
345	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	19	105	115	O	O	resistance
346	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	24	130	138	O	O	approach
347	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	26	143	153	O	O	Magistrate
348	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	28	160	167	B-PROVISION	B-PROVISION	Section
349	02c3af6bfd3b4ea0bdc0bcd4de5ffc66	29	168	170	I-PROVISION	I-PROVISION	14
350	02c51886354b43d88db087dab84c8d8a	2	9	16	O	O	learned
351	02c51886354b43d88db087dab84c8d8a	3	17	24	O	O	counsel
352	02c51886354b43d88db087dab84c8d8a	4	25	31	O	O	relied
353	02c51886354b43d88db087dab84c8d8a	7	41	49	O	O	Judgment
354	02c51886354b43d88db087dab84c8d8a	10	58	62	O	O	High
355	02c51886354b43d88db087dab84c8d8a	11	63	68	O	O	Court
356	02c51886354b43d88db087dab84c8d8a	14	76	80	O	O	case
357	02c51886354b43d88db087dab84c8d8a	16	84	86	B-PRECEDENT	B-PRECEDENT	H.
358	02c51886354b43d88db087dab84c8d8a	17	87	96	I-PRECEDENT	I-PRECEDENT	Narasimha
359	02c51886354b43d88db087dab84c8d8a	18	97	100	I-PRECEDENT	I-PRECEDENT	Rao
360	02c51886354b43d88db087dab84c8d8a	19	101	103	I-PRECEDENT	I-PRECEDENT	v.
361	02c51886354b43d88db087dab84c8d8a	20	104	114	I-PRECEDENT	I-PRECEDENT	Venkataram
362	02c51886354b43d88db087dab84c8d8a	21	115	116	I-PRECEDENT	I-PRECEDENT	R
363	02c51886354b43d88db087dab84c8d8a	22	117	125	I-PRECEDENT	I-PRECEDENT	reported
364	02c51886354b43d88db087dab84c8d8a	24	129	133	I-PRECEDENT	I-PRECEDENT	2007
365	02c51886354b43d88db087dab84c8d8a	25	134	137	I-PRECEDENT	I-PRECEDENT	Cri
366	02c51886354b43d88db087dab84c8d8a	27	138	142	I-PRECEDENT	I-PRECEDENT	L.J.
367	02c51886354b43d88db087dab84c8d8a	28	143	146	I-PRECEDENT	I-PRECEDENT	583
368	02c51886354b43d88db087dab84c8d8a	30	148	157	O	O	referring
369	02c51886354b43d88db087dab84c8d8a	33	166	174	O	O	Judgment
370	02c51886354b43d88db087dab84c8d8a	36	184	191	O	O	contend
371	02c51886354b43d88db087dab84c8d8a	40	206	210	O	O	debt
372	02c51886354b43d88db087dab84c8d8a	43	222	228	O	O	barred
373	02c51886354b43d88db087dab84c8d8a	45	232	242	O	O	limitation
374	02c51886354b43d88db087dab84c8d8a	47	247	254	O	O	accused
375	02c51886354b43d88db087dab84c8d8a	49	259	268	O	O	acquitted
376	02d50aed38d549f9a90b3988bfedf267	2	11	19	O	O	category
377	02d50aed38d549f9a90b3988bfedf267	6	36	46	O	O	statements
378	02d50aed38d549f9a90b3988bfedf267	9	57	65	O	O	recorded
379	02d50aed38d549f9a90b3988bfedf267	11	67	71	O	O	i.e.
380	02d50aed38d549f9a90b3988bfedf267	13	76	85	O	O	statement
381	02d50aed38d549f9a90b3988bfedf267	14	86	91	O	O	dated
382	02d50aed38d549f9a90b3988bfedf267	15	92	96	B-DATE	B-DATE	23rd
383	02d50aed38d549f9a90b3988bfedf267	17	101	105	I-DATE	I-DATE	2006
384	02d50aed38d549f9a90b3988bfedf267	18	106	114	O	O	recorded
385	02d50aed38d549f9a90b3988bfedf267	21	122	125	B-ORG	B-ORG	CBI
386	02d50aed38d549f9a90b3988bfedf267	23	132	139	B-PROVISION	B-PROVISION	Section
387	02d50aed38d549f9a90b3988bfedf267	24	140	143	I-PROVISION	I-PROVISION	161
388	02d50aed38d549f9a90b3988bfedf267	25	144	146	B-STATUTE	B-STATUTE	Cr
389	02d50aed38d549f9a90b3988bfedf267	26	147	149	I-STATUTE	I-STATUTE	PC
390	02d50aed38d549f9a90b3988bfedf267	28	151	153	O	O	Ex
391	02d50aed38d549f9a90b3988bfedf267	30	154	158	O	O	PW-1
392	02d50aed38d549f9a90b3988bfedf267	32	159	161	O	O	DA
393	02d50aed38d549f9a90b3988bfedf267	36	168	177	O	O	statement
394	02d50aed38d549f9a90b3988bfedf267	37	178	183	O	O	dated
395	02d50aed38d549f9a90b3988bfedf267	38	184	188	B-DATE	B-DATE	10th
396	02d50aed38d549f9a90b3988bfedf267	39	189	197	I-DATE	I-DATE	December
397	02d50aed38d549f9a90b3988bfedf267	40	198	202	I-DATE	I-DATE	2008
398	02d50aed38d549f9a90b3988bfedf267	41	203	211	O	O	recorded
399	02d50aed38d549f9a90b3988bfedf267	44	219	221	O	O	MM
400	02d50aed38d549f9a90b3988bfedf267	46	228	235	B-PROVISION	B-PROVISION	Section
401	02d50aed38d549f9a90b3988bfedf267	47	236	239	I-PROVISION	I-PROVISION	164
402	02d50aed38d549f9a90b3988bfedf267	48	240	242	B-STATUTE	B-STATUTE	Cr
403	02d50aed38d549f9a90b3988bfedf267	49	243	245	I-STATUTE	I-STATUTE	PC
404	02d50aed38d549f9a90b3988bfedf267	51	247	249	O	O	Ex
405	02d50aed38d549f9a90b3988bfedf267	53	250	254	O	O	PW-1
406	02d50aed38d549f9a90b3988bfedf267	55	255	256	O	O	E
407	02d50aed38d549f9a90b3988bfedf267	59	263	276	O	O	supplementary
408	02d50aed38d549f9a90b3988bfedf267	60	277	286	O	O	statement
409	02d50aed38d549f9a90b3988bfedf267	61	287	292	O	O	dated
410	02d50aed38d549f9a90b3988bfedf267	62	293	294	B-DATE	B-DATE	4
411	02d50aed38d549f9a90b3988bfedf267	63	295	297	I-DATE	I-DATE	th
412	02d50aed38d549f9a90b3988bfedf267	64	298	307	I-DATE	I-DATE	September
413	02d50aed38d549f9a90b3988bfedf267	65	308	312	I-DATE	I-DATE	2009
414	02d50aed38d549f9a90b3988bfedf267	67	314	316	O	O	Ex
415	02d50aed38d549f9a90b3988bfedf267	69	317	321	O	O	PW-1
416	02d50aed38d549f9a90b3988bfedf267	71	322	324	O	O	DB
417	02d50aed38d549f9a90b3988bfedf267	76	335	348	O	O	supplementary
418	02d50aed38d549f9a90b3988bfedf267	77	349	358	O	O	statement
419	02d50aed38d549f9a90b3988bfedf267	78	359	364	O	O	dated
420	02d50aed38d549f9a90b3988bfedf267	79	365	369	B-DATE	B-DATE	11th
421	02d50aed38d549f9a90b3988bfedf267	80	370	375	I-DATE	I-DATE	April
422	02d50aed38d549f9a90b3988bfedf267	81	376	380	I-DATE	I-DATE	2009
423	02d50aed38d549f9a90b3988bfedf267	83	382	384	O	O	Ex
424	02d50aed38d549f9a90b3988bfedf267	85	385	390	O	O	PW-17
425	02d50aed38d549f9a90b3988bfedf267	87	391	393	O	O	DB
426	02d50aed38d549f9a90b3988bfedf267	90	400	408	O	O	recorded
427	02d50aed38d549f9a90b3988bfedf267	93	416	419	B-ORG	B-ORG	CBI
428	02d7314b05c146b5a48aafff011c65c4	0	0	8	O	O	Reliance
429	02d7314b05c146b5a48aafff011c65c4	4	23	29	O	O	placed
430	02d7314b05c146b5a48aafff011c65c4	7	37	45	O	O	judgment
431	02d7314b05c146b5a48aafff011c65c4	10	53	60	O	O	Hon'ble
432	02d7314b05c146b5a48aafff011c65c4	11	61	68	B-COURT	B-COURT	Supreme
433	02d7314b05c146b5a48aafff011c65c4	12	69	74	I-COURT	I-COURT	Court
434	02d7314b05c146b5a48aafff011c65c4	15	82	86	O	O	case
435	02d7314b05c146b5a48aafff011c65c4	17	90	98	B-PRECEDENT	B-PRECEDENT	Ravinder
436	02d7314b05c146b5a48aafff011c65c4	18	99	104	I-PRECEDENT	I-PRECEDENT	Kumar
437	02d7314b05c146b5a48aafff011c65c4	19	105	111	I-PRECEDENT	I-PRECEDENT	Sharma
438	02d7314b05c146b5a48aafff011c65c4	20	112	114	I-PRECEDENT	I-PRECEDENT	v.
439	02d7314b05c146b5a48aafff011c65c4	21	115	120	I-PRECEDENT	I-PRECEDENT	State
440	02d7314b05c146b5a48aafff011c65c4	23	124	129	I-PRECEDENT	I-PRECEDENT	Assam
441	02d7314b05c146b5a48aafff011c65c4	27	142	150	I-PRECEDENT	I-PRECEDENT	reported
442	02d7314b05c146b5a48aafff011c65c4	29	154	157	I-PRECEDENT	I-PRECEDENT	AIR
443	02d7314b05c146b5a48aafff011c65c4	30	158	162	I-PRECEDENT	I-PRECEDENT	1999
444	02d7314b05c146b5a48aafff011c65c4	31	163	165	I-PRECEDENT	I-PRECEDENT	SC
445	02d7314b05c146b5a48aafff011c65c4	32	166	170	I-PRECEDENT	I-PRECEDENT	3571
446	02d7314b05c146b5a48aafff011c65c4	36	184	189	O	O	ratio
447	02d7314b05c146b5a48aafff011c65c4	39	197	205	O	O	judgment
448	02d7314b05c146b5a48aafff011c65c4	41	209	213	O	O	para
449	02d7314b05c146b5a48aafff011c65c4	42	214	216	O	O	25
450	02d7314b05c146b5a48aafff011c65c4	46	229	240	O	O	presumption
451	02d7314b05c146b5a48aafff011c65c4	48	244	255	O	O	genuineness
452	02d7314b05c146b5a48aafff011c65c4	49	256	264	O	O	attached
453	02d7314b05c146b5a48aafff011c65c4	51	271	278	B-PROVISION	B-PROVISION	Section
454	02d7314b05c146b5a48aafff011c65c4	52	279	281	I-PROVISION	I-PROVISION	81
455	02d7314b05c146b5a48aafff011c65c4	55	289	297	B-STATUTE	B-STATUTE	Evidence
456	02d7314b05c146b5a48aafff011c65c4	56	298	301	I-STATUTE	I-STATUTE	Act
457	02d7314b05c146b5a48aafff011c65c4	58	305	314	O	O	newspaper
458	02d7314b05c146b5a48aafff011c65c4	59	315	322	O	O	reports
459	02d7314b05c146b5a48aafff011c65c4	63	333	340	O	O	treated
460	02d7314b05c146b5a48aafff011c65c4	65	344	349	O	O	proof
461	02d7314b05c146b5a48aafff011c65c4	68	357	362	O	O	facts
462	02d7314b05c146b5a48aafff011c65c4	69	363	369	O	O	stated
463	02d8d4f84c6643678018ad2d9d0302d7	1	6	11	O	O	lands
464	02d8d4f84c6643678018ad2d9d0302d7	4	21	29	O	O	acquired
465	02d8d4f84c6643678018ad2d9d0302d7	5	30	34	O	O	long
466	02d8d4f84c6643678018ad2d9d0302d7	9	51	55	O	O	time
467	02d8d4f84c6643678018ad2d9d0302d7	12	63	74	O	O	predecessor
468	02d8d4f84c6643678018ad2d9d0302d7	14	76	79	O	O	Sri
469	02d8d4f84c6643678018ad2d9d0302d7	15	80	89	B-OTHER_PERSON	B-OTHER_PERSON	Kothegala
470	02d8d4f84c6643678018ad2d9d0302d7	16	90	102	I-OTHER_PERSON	I-OTHER_PERSON	Shivabasappa
471	02d8d4f84c6643678018ad2d9d0302d7	17	103	108	I-OTHER_PERSON	I-OTHER_PERSON	Swamy
472	02d8d4f84c6643678018ad2d9d0302d7	21	121	129	O	O	received
473	02d8d4f84c6643678018ad2d9d0302d7	23	134	146	O	O	compensation
474	02d8d4f84c6643678018ad2d9d0302d7	26	154	158	O	O	head
475	02d8d4f84c6643678018ad2d9d0302d7	28	162	169	O	B-OTHER_PERSON	Devanur
476	02d8d4f84c6643678018ad2d9d0302d7	29	170	174	O	I-OTHER_PERSON	Mutt
477	031334a7726d4546b80b9e036817b31e	2	5	14	B-PRECEDENT	B-PRECEDENT	Koteshwar
478	031334a7726d4546b80b9e036817b31e	3	15	21	I-PRECEDENT	I-PRECEDENT	Vittal
479	031334a7726d4546b80b9e036817b31e	4	22	28	I-PRECEDENT	I-PRECEDENT	Kamath
480	031334a7726d4546b80b9e036817b31e	5	29	30	I-PRECEDENT	I-PRECEDENT	v
481	031334a7726d4546b80b9e036817b31e	7	32	34	I-PRECEDENT	I-PRECEDENT	K.
482	031334a7726d4546b80b9e036817b31e	8	35	43	I-PRECEDENT	I-PRECEDENT	Rangappa
483	031334a7726d4546b80b9e036817b31e	10	46	49	I-PRECEDENT	I-PRECEDENT	Co.
484	031334a7726d4546b80b9e036817b31e	12	51	54	I-PRECEDENT	I-PRECEDENT	SCR
485	031334a7726d4546b80b9e036817b31e	14	58	60	I-PRECEDENT	O	p.
486	031334a7726d4546b80b9e036817b31e	15	61	63	I-PRECEDENT	O	48
487	03538428dd9345509645f4e8f509c470	1	3	13	O	O	statistics
488	03538428dd9345509645f4e8f509c470	2	14	19	O	O	noted
489	03538428dd9345509645f4e8f509c470	4	23	30	O	O	Hon'ble
490	03538428dd9345509645f4e8f509c470	5	31	38	B-COURT	B-COURT	Supreme
491	03538428dd9345509645f4e8f509c470	6	39	44	I-COURT	I-COURT	Court
492	03538428dd9345509645f4e8f509c470	8	48	50	B-OTHER_PERSON	B-OTHER_PERSON	S.
493	03538428dd9345509645f4e8f509c470	9	51	63	I-OTHER_PERSON	I-OTHER_PERSON	Rajaseekaran
494	03538428dd9345509645f4e8f509c470	12	71	79	O	O	decision
495	03538428dd9345509645f4e8f509c470	13	80	85	O	O	dated
496	03538428dd9345509645f4e8f509c470	14	86	95	B-DATE	B-DATE	22.4.2014
497	03538428dd9345509645f4e8f509c470	15	96	107	O	O	illustrates
498	03538428dd9345509645f4e8f509c470	17	111	115	O	O	2006
499	03538428dd9345509645f4e8f509c470	18	116	121	O	O	fatal
500	03538428dd9345509645f4e8f509c470	19	122	131	O	O	accidents
501	03538428dd9345509645f4e8f509c470	21	135	140	B-GPE	B-GPE	India
502	03538428dd9345509645f4e8f509c470	22	141	148	O	O	crossed
503	03538428dd9345509645f4e8f509c470	24	153	157	O	O	lakh
504	03538428dd9345509645f4e8f509c470	27	168	170	O	O	11
505	03538428dd9345509645f4e8f509c470	28	171	176	O	O	years
506	03538428dd9345509645f4e8f509c470	30	181	188	O	O	figures
507	03538428dd9345509645f4e8f509c470	31	189	194	O	O	stand
508	03538428dd9345509645f4e8f509c470	33	198	206	O	O	1,47,913
509	03538428dd9345509645f4e8f509c470	34	207	212	O	O	fatal
510	03538428dd9345509645f4e8f509c470	35	213	217	O	O	road
511	03538428dd9345509645f4e8f509c470	36	218	227	O	O	accidents
512	03538428dd9345509645f4e8f509c470	39	234	240	O	O	2017.5
513	03baa5ab2c1d46f1a3bc3d60ea71d638	0	0	7	B-PROVISION	B-PROVISION	Article
514	03baa5ab2c1d46f1a3bc3d60ea71d638	1	8	11	I-PROVISION	I-PROVISION	243
515	03baa5ab2c1d46f1a3bc3d60ea71d638	2	11	12	I-PROVISION	I-PROVISION	T
516	03baa5ab2c1d46f1a3bc3d60ea71d638	5	20	32	B-STATUTE	B-STATUTE	Constitution
517	03baa5ab2c1d46f1a3bc3d60ea71d638	7	36	41	I-STATUTE	I-STATUTE	India
518	03baa5ab2c1d46f1a3bc3d60ea71d638	8	42	50	O	O	included
519	03baa5ab2c1d46f1a3bc3d60ea71d638	11	59	62	B-PROVISION	B-ORG	IXA
520	03baa5ab2c1d46f1a3bc3d60ea71d638	13	64	72	O	O	provides
521	03baa5ab2c1d46f1a3bc3d60ea71d638	15	77	88	O	O	reservation
522	03baa5ab2c1d46f1a3bc3d60ea71d638	17	92	97	O	O	seats
523	03f0fbbe22d04131890da8733b9a0021	1	4	10	O	O	doctor
524	03f0fbbe22d04131890da8733b9a0021	4	23	29	O	O	stated
525	03f0fbbe22d04131890da8733b9a0021	7	38	48	B-DATE	B-DATE	24.11.2012
526	03f0fbbe22d04131890da8733b9a0021	10	54	59	B-ORG	O	Ullal
527	03f0fbbe22d04131890da8733b9a0021	11	60	66	I-ORG	O	Police
528	03f0fbbe22d04131890da8733b9a0021	13	72	76	O	O	sent
529	03f0fbbe22d04131890da8733b9a0021	15	81	87	O	O	packed
530	03f0fbbe22d04131890da8733b9a0021	17	92	98	O	O	sealed
531	03f0fbbe22d04131890da8733b9a0021	18	99	105	O	O	covers
532	03f0fbbe22d04131890da8733b9a0021	19	106	115	O	O	alongiwth
533	03f0fbbe22d04131890da8733b9a0021	20	116	123	O	O	weapons
534	03f0fbbe22d04131890da8733b9a0021	22	128	139	O	O	examination
535	03f0fbbe22d04131890da8733b9a0021	27	155	162	O	O	weapons
536	03f0fbbe22d04131890da8733b9a0021	31	172	179	O	O	sickles
537	03f0fbbe22d04131890da8733b9a0021	35	189	196	O	O	talwars
538	03f0fbbe22d04131890da8733b9a0021	39	209	213	O	O	rods
539	03f3901e95ed493b866bd7807f623bc0	0	0	4	O	O	True
540	03f3901e95ed493b866bd7807f623bc0	3	10	22	B-STATUTE	O	Constitution
541	03f3901e95ed493b866bd7807f623bc0	8	35	42	O	O	process
542	03f3901e95ed493b866bd7807f623bc0	10	44	50	O	O	clause
543	03f3901e95ed493b866bd7807f623bc0	13	58	62	O	B-PROVISION	VIII
544	03f3901e95ed493b866bd7807f623bc0	14	63	72	O	I-PROVISION	Amendment
545	03f3901e95ed493b866bd7807f623bc0	20	87	93	O	O	branch
546	03f3901e95ed493b866bd7807f623bc0	22	97	100	O	O	law
547	03f3901e95ed493b866bd7807f623bc0	25	108	112	B-PRECEDENT	B-PRECEDENT	R.C.
548	03f3901e95ed493b866bd7807f623bc0	26	113	119	I-PRECEDENT	I-PRECEDENT	Cooper
549	03f3901e95ed493b866bd7807f623bc0	27	120	122	I-PRECEDENT	I-PRECEDENT	v.
550	03f3901e95ed493b866bd7807f623bc0	28	123	128	I-PRECEDENT	I-PRECEDENT	Union
551	03f3901e95ed493b866bd7807f623bc0	30	132	137	I-PRECEDENT	I-PRECEDENT	India
552	03f3901e95ed493b866bd7807f623bc0	33	140	144	I-PRECEDENT	I-PRECEDENT	1970
553	03f3901e95ed493b866bd7807f623bc0	35	146	147	I-PRECEDENT	I-PRECEDENT	1
554	03f3901e95ed493b866bd7807f623bc0	36	148	151	I-PRECEDENT	I-PRECEDENT	SCC
555	03f3901e95ed493b866bd7807f623bc0	37	152	155	I-PRECEDENT	I-PRECEDENT	248
556	03f3901e95ed493b866bd7807f623bc0	39	160	166	I-PRECEDENT	I-PRECEDENT	Maneka
557	03f3901e95ed493b866bd7807f623bc0	40	167	173	I-PRECEDENT	I-PRECEDENT	Gandhi
558	03f3901e95ed493b866bd7807f623bc0	41	174	176	I-PRECEDENT	I-PRECEDENT	v.
559	03f3901e95ed493b866bd7807f623bc0	42	177	182	I-PRECEDENT	I-PRECEDENT	Union
560	03f3901e95ed493b866bd7807f623bc0	44	186	191	I-PRECEDENT	I-PRECEDENT	India
561	03f3901e95ed493b866bd7807f623bc0	47	194	198	I-PRECEDENT	I-PRECEDENT	1978
562	03f3901e95ed493b866bd7807f623bc0	49	200	201	I-PRECEDENT	I-PRECEDENT	1
563	03f3901e95ed493b866bd7807f623bc0	50	202	205	I-PRECEDENT	I-PRECEDENT	SCC
564	03f3901e95ed493b866bd7807f623bc0	51	206	209	I-PRECEDENT	I-PRECEDENT	248
565	03f3901e95ed493b866bd7807f623bc0	54	215	226	O	O	consequence
566	040dd05271744ca3bb1d3fcd5cdbf4f4	1	4	13	O	O	agreement
567	040dd05271744ca3bb1d3fcd5cdbf4f4	2	14	19	O	O	dated
568	040dd05271744ca3bb1d3fcd5cdbf4f4	3	20	30	B-DATE	B-DATE	18.12.2017
569	040dd05271744ca3bb1d3fcd5cdbf4f4	6	43	50	O	O	parties
570	040dd05271744ca3bb1d3fcd5cdbf4f4	7	51	63	O	O	specifically
571	040dd05271744ca3bb1d3fcd5cdbf4f4	8	64	74	O	O	stipulated
572	040dd05271744ca3bb1d3fcd5cdbf4f4	11	82	88	O	O	notice
573	040dd05271744ca3bb1d3fcd5cdbf4f4	12	89	93	O	O	sent
574	040dd05271744ca3bb1d3fcd5cdbf4f4	15	101	111	O	O	arbitrator
575	040dd05271744ca3bb1d3fcd5cdbf4f4	19	120	127	O	O	parties
576	040dd05271744ca3bb1d3fcd5cdbf4f4	22	132	142	O	O	registered
577	040dd05271744ca3bb1d3fcd5cdbf4f4	23	143	147	O	O	post
578	040dd05271744ca3bb1d3fcd5cdbf4f4	27	156	165	O	O	addresses
579	040dd05271744ca3bb1d3fcd5cdbf4f4	28	166	175	O	O	mentioned
580	040dd05271744ca3bb1d3fcd5cdbf4f4	31	183	187	O	O	Loan
581	040dd05271744ca3bb1d3fcd5cdbf4f4	32	188	197	O	O	Agreement
582	040dd05271744ca3bb1d3fcd5cdbf4f4	35	206	216	O	O	considered
583	040dd05271744ca3bb1d3fcd5cdbf4f4	36	217	227	O	O	sufficient
584	040dd05271744ca3bb1d3fcd5cdbf4f4	37	228	235	O	O	service
585	040dd05271744ca3bb1d3fcd5cdbf4f4	40	243	250	O	O	parties
586	040dd05271744ca3bb1d3fcd5cdbf4f4	44	265	271	O	O	notice
587	040dd05271744ca3bb1d3fcd5cdbf4f4	46	275	283	O	O	received
588	040dd05271744ca3bb1d3fcd5cdbf4f4	53	303	310	O	O	refused
589	040dd05271744ca3bb1d3fcd5cdbf4f4	56	317	325	O	O	returned
590	040dd05271744ca3bb1d3fcd5cdbf4f4	57	326	337	O	O	undelivered
591	04156071d6154bb3a44e8ac807d65c6c	5	17	22	O	O	noted
592	04156071d6154bb3a44e8ac807d65c6c	8	31	36	B-ORG	O	BALCO
593	04156071d6154bb3a44e8ac807d65c6c	11	42	54	B-COURT	O	Constitution
594	04156071d6154bb3a44e8ac807d65c6c	12	55	60	I-COURT	O	Bench
595	04156071d6154bb3a44e8ac807d65c6c	15	69	75	O	O	merely
596	04156071d6154bb3a44e8ac807d65c6c	16	76	82	O	O	repro-
597	04156071d6154bb3a44e8ac807d65c6c	17	83	88	O	O	duced
598	04156071d6154bb3a44e8ac807d65c6c	19	93	103	O	O	paragraphs
599	04156071d6154bb3a44e8ac807d65c6c	21	109	117	B-OTHER_PERSON	O	Shashoua
600	04156071d6154bb3a44e8ac807d65c6c	25	131	139	O	O	referred
601	04156071d6154bb3a44e8ac807d65c6c	28	149	158	O	O	decisions
602	04156071d6154bb3a44e8ac807d65c6c	31	168	176	B-OTHER_PERSON	O	Shashoua
603	04156071d6154bb3a44e8ac807d65c6c	33	181	187	O	O	placed
604	04156071d6154bb3a44e8ac807d65c6c	34	188	196	O	O	reliance
605	0419bb1991df4f36a8762029f11a719c	3	11	17	O	O	firmly
606	0419bb1991df4f36a8762029f11a719c	7	31	36	O	O	power
607	0419bb1991df4f36a8762029f11a719c	9	43	50	B-PROVISION	B-PROVISION	Section
608	0419bb1991df4f36a8762029f11a719c	10	51	53	I-PROVISION	I-PROVISION	22
609	0419bb1991df4f36a8762029f11a719c	13	61	65	O	O	said
610	0419bb1991df4f36a8762029f11a719c	14	66	69	O	O	Act
611	0419bb1991df4f36a8762029f11a719c	16	74	79	O	O	fully
612	0419bb1991df4f36a8762029f11a719c	17	80	89	O	O	preserved
613	0419bb1991df4f36a8762029f11a719c	19	96	104	O	O	enacting
614	0419bb1991df4f36a8762029f11a719c	21	109	113	B-STATUTE	B-STATUTE	West
615	0419bb1991df4f36a8762029f11a719c	22	114	120	I-STATUTE	I-STATUTE	Bengal
616	0419bb1991df4f36a8762029f11a719c	23	121	130	I-STATUTE	I-STATUTE	Societies
617	0419bb1991df4f36a8762029f11a719c	24	131	143	I-STATUTE	I-STATUTE	Registration
618	0419bb1991df4f36a8762029f11a719c	25	144	147	I-STATUTE	I-STATUTE	Act
619	0419bb1991df4f36a8762029f11a719c	27	149	153	I-STATUTE	I-STATUTE	1961
620	0438beae082b4c5ab7f7ac4141c00a0e	1	4	8	O	O	wife
621	0438beae082b4c5ab7f7ac4141c00a0e	2	9	14	O	O	filed
622	0438beae082b4c5ab7f7ac4141c00a0e	3	15	23	O	O	petition
623	0438beae082b4c5ab7f7ac4141c00a0e	5	30	35	B-PROVISION	B-PROVISION	Order
624	0438beae082b4c5ab7f7ac4141c00a0e	6	36	39	I-PROVISION	I-PROVISION	VII
625	0438beae082b4c5ab7f7ac4141c00a0e	7	40	44	I-PROVISION	I-PROVISION	Rule
626	0438beae082b4c5ab7f7ac4141c00a0e	8	45	47	I-PROVISION	I-PROVISION	11
627	0438beae082b4c5ab7f7ac4141c00a0e	9	48	51	B-STATUTE	B-STATUTE	CPC
628	0438beae082b4c5ab7f7ac4141c00a0e	11	55	61	O	O	reject
